ID,User,Date Created,Number of Likes,Source of Tweet,Tweet
13127,travelxism,2022-11-05 09:20:55+00:00,1,Twitter Web App,#STIP #Travelxism #WisataJogja #TourismSustainable #Tourism #Indonesia #Jogja
13128,TokoZeyuan,2022-11-05 09:16:44+00:00,0,Twitter for Android,"Suplemen vitalitas pria (Afromen) 

📲WA 085877343278
COD 24Jam Jogja, Luar kota via paket. 

Toko Zeyuan:
Jl. Selokan Mataram (Depan Happy Puppy Seturan)

#suplemenpria
#wisatajogja
Kebaya Merah
#JogjaBO
Norak
#obatkuatjogja
Lempar
#jogjatoge 
#penginapanjogja
#seturan https://t.co/2aqdH9SBac"
13129,jgjvacation,2022-11-05 09:16:00+00:00,0,Twitter for Android,"Liburan keliling jogja bersama kami!
Mobil, driver dan BBM mulai dari 500rb

Wisata ke Dieng juga bisa, start dari Jogja yaa
Mulai dari 750rb

Ayo piknik ke Yogyakarta atau Dieng bersama kami!!!
WA/Telegram di 082237470763 atau klik link di profil kami ini ☺️ https://t.co/MUbD4ntLYK"
13130,JogjaCTour,2022-11-05 08:57:47+00:00,0,twittbot.net,Wisata Alam Curug Sidoharjo https://t.co/k8L67moPsU #JogjaCityTour | Jogja Traveling Guide
13131,Security66SCTV,2022-11-05 08:54:53+00:00,0,twittbot.net,Reservasi dan info wisata goa pindul CP: 087843175658 - 088806004886 Pin:312444E4 #tour #adventure #wisata #jogja #goapindul #liburan
13132,Joglosenuko,2022-11-05 08:32:59+00:00,3,Twitter Web App,"@kumarachristian @pxlpd @GilangCadel @hrdbacot Penjual tanah di Jogja skrg ngincer pendatang. Di Jl.Godean udh ada yg jual rumah (bangunan udh jadi krn bekas pemilik lama), dijual 600jt. Alasannya akses bandara &amp; tmpt wisata (Nanggulan). G ada warlok yg beli trs dikontrakin smp ada calon pembeli yg mau harga segitu"
13133,idbcpr,2022-11-05 08:09:56+00:00,0,Awtoshare,"Jelajah Wisata Jogja -  Yuk jelajah tempat wisata Jogja ini!! - photo today by  taken at Gumuk Pasir, Bantul.... - https://t.co/KJRqp4TMrR https://t.co/kjn9pBfsbA"
13134,teamabenk,2022-11-05 07:51:04+00:00,1,Twitter for iPad,"@hrdbacot Jogja bisa jadi kandidat utama, banyak spot wisata alam, mall oke, fasilitas hiburan ada, gym bagus udah mulai banyak, lap. futsal/badminton/basket/tennis/golf udah banyak yg oke. Kopisyop, burjo, &amp; angkringan mudah dijangkau. Jalanan ga semacet ibukota"
13135,masyoooooooooo,2022-11-05 07:43:34+00:00,0,Twitter for iPhone,"Kalo lo mau cari tempat wisata yg ngga so last year, just simply add “date”. Contoh: jakarta date, bogor date, jogja date, kl date #thankmelater"
13136,rian_girsa,2022-11-05 07:22:47+00:00,0,Twitter for iPhone,"@syifaamaliiaa Oh enak dong masih ada temen disana jd ya beneran liburan gitu loh. Mau kemana aja disana? Wisata masa lalu doang?
Lg gada duit peh kalo ke jogja😭 ada sih cuma buat yg lain wkwkwkwk"
13137,Myarsai,2022-11-05 06:46:44+00:00,113,Twitter for Android,"@hrdbacot Magelang sih, fasilitasnya dah lengkap mall ada apa-apa ada. Udaranya ga terlalu panas buat di kota, nggak macet, banyak makanan murah. Deket Jogja kalo mau wisata tapi Magelang pun juga banyak wisata."
13138,visiting_jogja,2022-11-05 06:39:10+00:00,0,Twitter for iPhone,"pada:

📅 Sabtu Kliwon, 5 Nopember 2022
⏰ 14.15 WIB - selesai
📍 Alun-Alun Sewandanan Puro Pakualaman

Jangan sampai ketinggalan gelaran atraksi wisata budaya ini ya Sob🥳

#visitingjogja 
#jogjaistimewa"
13139,visiting_jogja,2022-11-05 06:39:09+00:00,2,Twitter for iPhone,"#SobatVisitingJogja , saksikan atraksi wisata budaya Upacara Ganti Dwaja Pergantian Prajurit Jaga Kadipaten Pakualaman yang dimeriahkan Tari Roro Ngigel, Jathilan Lembayung Senja dan Wayang Kulit “Kresna Gugah”

#atraksiwisatabudaya
#purapakualaman
#dispardiy https://t.co/P4Tu4svZX0"
13140,mojokdotco,2022-11-05 06:13:26+00:00,33,Twitter for Android,"Jogja di mata pendatang selalu berkesan. Destinasi wisata indah, makanannya murah, orang-orangnya ramah, kesenian dan kebudayaannya wah, dan seterusnya. Namun, affaa iyyah begitu?"
13141,by1getwan,2022-11-05 06:04:09+00:00,8,Twitter for Android,Info wisata jogja yg baby friendly 🙏🏻 https://t.co/ME7SMwW36W
13142,JogjaCTour,2022-11-05 05:57:43+00:00,0,twittbot.net,Wisata Alam Curug Sidoharjo https://t.co/k8L67mGYH2 #JogjaCityTour | Jogja Traveling Guide
13143,WongeNjowo,2022-11-05 04:52:19+00:00,0,Twitter for Android,"@pekalonganfess Nyewo bis bae mad, langsung arah Jogja.
Sak bis 6jt, kui wes oleh mangan karo mlebu tempat wisata."
13144,HyartaEco,2022-11-05 04:15:10+00:00,0,Sendible,"Wujudkan impian Anda memiliki rumah di kota pariwisata, Jogja!

Selain dekat dengan berbagai destinasi wisata, Hyarta Ecovillage juga dikelilingi dengan berbagai pilihan moda transportasi dan memiliki akses yang mudah. https://t.co/jyPeAx5D6Z"
13145,JogjaCTour,2022-11-05 03:27:53+00:00,0,twittbot.net,Wisata Alam Curug Nglarangan https://t.co/opLgvvt1o2 #JogjaCityTour | Jogja Traveling Guide
13146,aarrddyyee_95,2022-11-05 02:36:16+00:00,2,Twitter for iPhone,@tanyarlfes Setahun 1/2 kali pasti ke jogja. Untuk explore alam nya. Krn bnyk pantai dan tmpt wisata yg masih blm bnyk org tau. 1000000/10 https://t.co/f5e03EHWM9
13147,JogjaCTour,2022-11-05 02:27:55+00:00,0,twittbot.net,Wisata Alam Kebun Buah Mangunan https://t.co/Mkzf22quW3 #JogjaCityTour | Jogja Traveling Guide
13148,LellyRachmi,2022-11-05 01:59:46+00:00,0,dlvr.it,"""Landmark"" Objek Wisata Lembah Harau harus perhatikan orisinalitas - ANTARA Jogja https://t.co/0FZDMVt7GF"
13149,JogjaRavers,2022-11-05 01:25:54+00:00,0,twittbot.net,Sambut Pagi bersama Merapi dari Desa Wisata Trumpon Tempel Sleman #Jogja
13150,JogjaCTour,2022-11-05 00:57:47+00:00,0,twittbot.net,"Jogja Traveling Guide.
Informasi Wisata #Jogjakarta
https://t.co/ryZy9Ta8vO
#JogjaCityTour"
13151,idbcpr,2022-11-05 00:26:49+00:00,0,Awtoshare,"Jelajah Wisata Jogja -  Yuk jelajah tempat wisata Jogja ini!! - photo today by  taken at Goa Jomblang, Gunungkidul.... - https://t.co/Wfbq1dfalR https://t.co/BR2FM7jWKl"
13152,JogjaCTour,2022-11-04 23:27:58+00:00,0,twittbot.net,Wisata Alam Kebun Buah Mangunan https://t.co/Mkzf229rU3 #JogjaCityTour | Jogja Traveling Guide
13153,EmdeTravel,2022-11-04 22:01:06+00:00,0,twittbot.net,Wisata Murah Bareng EmdeTravel ! Info Paket Wisata #Karimunjawa l #Bromo l #Malang l #Jogja l Hub : 085740601194
13154,JogjaCTour,2022-11-04 21:57:42+00:00,0,twittbot.net,"Jogja Traveling Guide.
Informasi Wisata #Jogjakarta
https://t.co/ryZy9ST5tO
#JogjaCityTour"
13155,JogjaCTour,2022-11-04 21:27:48+00:00,0,twittbot.net,Wisata Alam Curug Nglarangan https://t.co/opLgvvK4q2 #JogjaCityTour | Jogja Traveling Guide
13156,JogjaCTour,2022-11-04 20:57:44+00:00,0,twittbot.net,Wisata Alam Curug Sidoharjo https://t.co/k8L67moPsU #JogjaCityTour | Jogja Traveling Guide
13157,Security66SCTV,2022-11-04 20:54:52+00:00,0,twittbot.net,Reservasi dan info wisata goa pindul CP: 087843175658 - 088806004886 Pin:312444E4 #tour #adventure #wisata #jogja #goapindul #liburan
13158,TokoZeyuan,2022-11-04 19:17:27+00:00,0,Twitter for Android,"Jual sextoys alat bantu penis ikat pinggang bahan silikon. 

📲WA 085877343278
COD 24Jam Jogja, Luar kota via paket. 

Toko Zeyuan:
Jl. Selokan Mataram (Depan Happy Puppy Seturan)

#alatbantu #ceweksange #JogjaBO #Mahasiswijogja Malu #JOGJA #seturan #wisatajogja #Yogyakarta https://t.co/BxvuGFYFVb"
13159,catperku,2022-11-04 18:22:54+00:00,0,CatperkuNextScriptsAutoPoster,Car Free Day Di Jalan Malioboro Pada Selasa Wage! Langka Lho! [ Wisata Jogja ] - https://t.co/GfxNq63Vpj https://t.co/2CWu3REXzC
13160,idbcpr,2022-11-04 18:22:53+00:00,0,Awtoshare,Car Free Day Di Jalan Malioboro Pada Selasa Wage! Langka Lho! [ Wisata Jogja ] - https://t.co/lrrttbvJXC https://t.co/fvc2mRwmJM
13161,idbcpr,2022-11-04 18:12:41+00:00,0,Awtoshare,"Jelajah Wisata Jogja -  Yuk jelajah tempat wisata Jogja ini!! - photo today by  taken at Situs Warungboto, Yogyakarta.... - https://t.co/mEVdHthHWc"
13162,TiketPesawatPro,2022-11-04 16:27:38+00:00,0,twittbot.net,#wisataaceh #wisatasemarang #wisatajogja tiket pesawat murah ke bali bulan juli KLIK https://t.co/xaAlCMPOh2
13163,JogjaMention,2022-11-04 16:00:44+00:00,0,twittbot.net,Liburan or Butuh Mobil di #Jogja Sewa Aja di cahyatransport Lengkap Dengan Paket Wisata All-In Dengan Mobilnya | 085293030433 BB 792BD523
13164,Harian_Jogja,2022-11-04 15:52:34+00:00,0,dlvr.it,Rekomendasi 5 Tempat Wisata Horor di Jogja https://t.co/iqGIZyWuBK #beritajogja #jogja #jogjaistimewa https://t.co/AGirUKo9rZ
13165,TiketPesawatPro,2022-11-04 15:27:38+00:00,0,twittbot.net,#jalanjalankl #jalanjalanmakanmakan #wisata tiket pesawat murah ke bali dari jogja KLIK https://t.co/xaAlCMPOh2
13166,tribunjogja,2022-11-04 15:04:27+00:00,0,SocialChamp IO ,4 Rekomendasi Wisata Jogja yang Bisa Ditempuh Sekali Jalan https://t.co/PBnWA4QAOn
13167,perkedelpdg,2022-11-04 14:42:14+00:00,0,Twitter for iPhone,Info wisata jogja dan sekitarnya sen apik menarik
13168,Den_Mitro,2022-11-04 14:00:55+00:00,0,twittbot.net,#Jogja |  4 Rekomendasi Wisata Jogja yang Bisa Ditempuh Sekali Jalan - Tribun Jogja  https://t.co/U7FIoXGKnw
13169,Bimo_o_o,2022-11-04 14:00:44+00:00,0,twittbot.net,#JogjaNews | 4 Rekomendasi Wisata Jogja yang Bisa Ditempuh Sekali Jalan - Tribun Jogja  https://t.co/GMgiu2VYpS
13170,travelxism,2022-11-04 13:59:27+00:00,0,Twitter Web App,#STIP #Travelxism #TourismSustainable #WisataJogja #WisataBantul #MbulakWikel #Liburan #Indonesia
13171,TerusLiburan,2022-11-04 13:54:28+00:00,6,Twitter Web App,"Banyak spot menarik di seputar Magelang, Jawa Tengah yg masuk dlm paket wisata Magelang. Bisa start dari Jogja, Semarang, Solo, dll

Masih ada #ceritaserem dari Kebaya Merah yang entah siapa yg mulai. Maldini bukan Kiper #DukungAksi411"
13172,Tiket_Promo0,2022-11-04 13:28:28+00:00,0,twittbot.net,"Dalam hidup, jika kamu tak bahagia dengan dirimu sendiri, kamu tak akan pernah bahagia dengan apa yang kamu miliki. #wisatajogja"
13173,Alonesiacom,2022-11-04 13:16:53+00:00,1,Twitter Web App,"5 Destinasi Wisata di Jogja yang Populer tahun 2022, Wajib Buat Kamu Kunjungi!  https://t.co/GUUjcnJ4Kw"
13174,Den_Mitro,2022-11-04 13:10:55+00:00,0,twittbot.net,#Jogja |  Sandiaga Uno Ajak Wisatawan Kunjungi Desa Wisata - Tribun Jogja  https://t.co/BsHDBPifeQ
13175,Bimo_o_o,2022-11-04 13:10:43+00:00,0,twittbot.net,#JogjaNews | Sandiaga Uno Ajak Wisatawan Kunjungi Desa Wisata - Tribun Jogja  https://t.co/FpboLY2iVk
13176,JogjaCTour,2022-11-04 12:27:52+00:00,0,twittbot.net,Wisata Alam Curug Nglarangan https://t.co/opLgvvt1o2 #JogjaCityTour | Jogja Traveling Guide
13177,JogjaRavers,2022-11-04 12:25:55+00:00,0,twittbot.net,Sambut Pagi bersama Merapi dari Desa Wisata Trumpon Tempel Sleman #Jogja
13178,nilamanns,2022-11-04 12:04:15+00:00,0,Twitter for Android,"@_koalaok_ Klo ngomongin kota jogja juga ga ada wisata alam mbak, onone kn daerah kabupaten, nek solo raya ndue kan tawangmangu, waduk"
13179,TOURMAGELANG,2022-11-04 12:01:44+00:00,0,twittbot.net,pusat iklan baris gratis https://t.co/DcY5XwN0yJ #magelang #jogja #wisata #kuliner #travel #tips #tour #sekolah #kampus
13180,JogjaCTour,2022-11-04 11:57:45+00:00,0,twittbot.net,Wisata Alam Curug Sidoharjo https://t.co/k8L67mGYH2 #JogjaCityTour | Jogja Traveling Guide
13181,idbcpr,2022-11-04 10:27:50+00:00,0,Awtoshare,"Jelajah Wisata Jogja -  Yuk jelajah tempat wisata Jogja ini!! - photo today by  taken around Parangtritis, Bantul.... - https://t.co/QIM50IjPLo https://t.co/gQhf3ymkUH"
13182,tigakstrga,2022-11-04 10:16:16+00:00,0,Twitter for Android,"@SoloMenfess Mau wisata kulineran ya di Solo, kalo wisata yg lain menang Jogja."
13183,JogjaCTour,2022-11-04 09:57:45+00:00,0,twittbot.net,"Jogja Traveling Guide.
Informasi Wisata #Jogjakarta
https://t.co/ryZy9Ta8vO
#JogjaCityTour"
13184,paketliburanid,2022-11-04 09:45:58+00:00,4,Twitter Web App,"Paket wisata Magelang start bisa dari Jogja, Semarang, Jakarta, Surabaya, Bandung, dll

Ada  #ceritaserem dari Medan di mana Perempuan Bergaun Merah nonton Arema di TV Analog"
13185,JogjaCTour,2022-11-04 08:27:56+00:00,0,twittbot.net,Wisata Alam Kebun Buah Mangunan https://t.co/Mkzf22quW3 #JogjaCityTour | Jogja Traveling Guide
13186,Security66SCTV,2022-11-04 08:24:57+00:00,0,twittbot.net,Reservasi dan info wisata goa pindul CP: 087843175658 - 088806004886 Pin:312444E4 #tour #adventure #wisata #jogja #goapindul #liburan
13187,whodrian,2022-11-04 08:18:07+00:00,0,Twitter for Android,@girlgrouparea lagi karya wisata ke jogja ini mah
13188,kurniayy,2022-11-04 07:02:33+00:00,0,dlvr.it,"HeHa Ocean View, Wisata Jogja Hits Buat Kamu, Ini Harga Tiketnya https://t.co/EPjwWbXxxa https://t.co/SIJOXFsYRL"
13189,JogjaCTour,2022-11-04 06:57:46+00:00,0,twittbot.net,"Jogja Traveling Guide.
Informasi Wisata #Jogjakarta
https://t.co/ryZy9ST5tO
#JogjaCityTour"
13190,eepkhunaefi,2022-11-04 06:41:32+00:00,0,Twitter Web App,"Berwisata ke Merapi Park Jogja, Kalian Bisa Bertemu Dinosaurus Hidup Loh, Yuk ke Sini! https://t.co/2DQoH0GzyD #MerapiPark #WisataJogja"
13191,JogjaCTour,2022-11-04 06:27:51+00:00,0,twittbot.net,Wisata Alam Curug Nglarangan https://t.co/opLgvvK4q2 #JogjaCityTour | Jogja Traveling Guide
13192,LabiruTour,2022-11-04 06:05:04+00:00,0,Twitter Web App,"Apa sih yang kamu pikirin setelah mendengar kata ""Yogyakarta?

Makanan? Wisata? Jalan jalan? atau Mantan nihh. Jogja terlalu istimewa untuk dilupakan ga sihh. Rasanyaa ngga cukup kalo explore cuma sehari. https://t.co/7BFAk5j7Tk"
13193,JogjaCTour,2022-11-04 05:57:43+00:00,0,twittbot.net,Wisata Alam Curug Sidoharjo https://t.co/k8L67moPsU #JogjaCityTour | Jogja Traveling Guide
13194,JogjaCTour,2022-11-04 05:27:54+00:00,0,twittbot.net,Wisata Alam Kebun Buah Mangunan https://t.co/Mkzf229rU3 #JogjaCityTour | Jogja Traveling Guide
13195,lokerjog,2022-11-04 05:17:16+00:00,0,Loker Jogja ID,"LOKER JOGJA TERBARU: Site Manager - Drafter - Surveyor - Engineering Mep di PT. Gunung Citra Wisata (Drini Park)
#lokerjogja #lowongankerjajogja #loker #jogja #yogyakarta
https://t.co/W2MuDyyXxC"
13196,idbcpr,2022-11-04 04:16:18+00:00,1,Awtoshare,"Jelajah Wisata Jogja -  Yuk jelajah tempat wisata Jogja ini!! - photo today by  taken around Pantai Pandansari, Bantul.... - https://t.co/HXTqnA1cBd"
13197,Nurulsufitri,2022-11-04 04:13:29+00:00,0,Twitter for Android,"Nurul Sufitri's Blog: Wisata Goa Selarong, Napak Tilas Pangeran Diponego... https://t.co/MJgFiBEsZ2 #GoaSelarong #WisataJogja #traveling"
13198,TheodorusAriDC,2022-11-04 04:07:25+00:00,3,Twitter Web App,"Testimoni yg detail lagi! Thank you sir! 🙏

#pijatjogja #PijatYogyakarta #pijatpanggilanjogja #pijatrefleksi #pijatrefleksijogja #reflexologyjogja #jogjamassage #terapisjogja #massagejogja #jogjawisata #visitjogja #wisatajogja #manunggalmassage #yogyakarta
Chindo kebaya merah https://t.co/1YIqa4bWFu"
13199,infobmkgyia,2022-11-04 03:23:11+00:00,1,Twitter Web App,"Selamat Pagi #sobatbmkgyia
Berikut kami sampaikan Prakiraan Cuaca Lokasi Wisata dan Lereng Merapi di Wilayah DIY untuk Esok Hari, Sabtu 05 November 2022.
Semoga bermanfaat.

@staklim_jogja @trcbpbddiy @pusdalopssleman @basarnas_yogyakarta @kominfodiy @kabarsleman @Pusdalops_diy https://t.co/AyCUFMevus"
13200,EmdeTravel,2022-11-04 03:01:15+00:00,0,twittbot.net,Wisata Murah Bareng EmdeTravel ! Info Paket Wisata #Karimunjawa l #Bromo l #Malang l #Jogja l Hub : 085740601194
13201,Pram_29072021,2022-11-04 02:21:50+00:00,0,Twitter for Android,"@Harian_Jogja Klo ngomong Jogja jujur gw gak mau Jogja berubah, mungkin hanya sedikit yg dibenahi tapi jangan Full dirombak dong. Klo denger kata ""Mega Proyek"" terkesan kaya perombakan besar - besaran. Maaf ya ini pendapat saya sebagai orang yg pernah wisata agak lama disana"
13202,detikTravel,2022-11-04 02:16:53+00:00,0,detikcommunity,"HeHa Ocean View, Wisata Jogja Hits Buat Kamu, Ini Harga Tiketnya https://t.co/IqtSaunHZY"
13203,achid_bcd,2022-11-04 01:55:10+00:00,0,Twitter for Android,"@SoloMenfess Pernah beli bensin di sebuah warung daerah wisata jogja yg lumayan terkenal. Pas mau turun arah kota deket tprnya ada warung bensin, beli disana dapet kembalian uang 20 rb palsu
Posisi hujan jadi gak sempat ngecek, ketahuannya pas mau beli bensin di SPBU hari berikutnya"
13204,TiketPesawatPro,2022-11-04 00:27:40+00:00,0,twittbot.net,#piknikpalu #liburan #wisata tiket pesawat murah ke bali dari jogja KLIK https://t.co/xaAlCMxF2U
13205,JogjaRavers,2022-11-03 23:25:57+00:00,0,twittbot.net,Sambut Pagi bersama Merapi dari Desa Wisata Trumpon Tempel Sleman #Jogja
13206,idbcpr,2022-11-03 20:30:20+00:00,0,Awtoshare,"Jelajah Wisata Jogja -  Yuk jelajah tempat wisata Jogja ini!! - shoutout

Frederik Neust ( is a German Actor and Traveller who's d... - https://t.co/pnkVlG3K4p"
13207,JogjaCTour,2022-11-03 20:27:46+00:00,0,twittbot.net,Wisata Alam Kebun Buah Mangunan https://t.co/Mkzf22quW3 #JogjaCityTour | Jogja Traveling Guide
13208,Security66SCTV,2022-11-03 20:24:55+00:00,0,twittbot.net,Reservasi dan info wisata goa pindul CP: 087843175658 - 088806004886 Pin:312444E4 #tour #adventure #wisata #jogja #goapindul #liburan
13209,sstipen_,2022-11-03 19:20:49+00:00,1,Twitter for Android,"@jogmfs lagu Sesuatu di Jogja di rilis th 2017, mungkin keadaan nya ga kaya sekarang dilirik lagunya cerita tentang jatuh cintanya dia sama jogja.
Tapi menurut gue pribadi jogja bukam tempat yg pengen gue kunjungin 2kali buat wisata, Dieng lebih menarik haha"
13210,JogjaCTour,2022-11-03 18:57:44+00:00,0,twittbot.net,"Jogja Traveling Guide.
Informasi Wisata #Jogjakarta
https://t.co/ryZy9ST5tO
#JogjaCityTour"
13211,JogjaCTour,2022-11-03 18:27:45+00:00,0,twittbot.net,Wisata Alam Curug Nglarangan https://t.co/opLgvvK4q2 #JogjaCityTour | Jogja Traveling Guide
13212,HotelBaliPro,2022-11-03 18:27:15+00:00,0,twittbot.net,#wisatajogja Hati yang penuh syukur akan membuat hidup bahagia dan makmur wisataceh
13213,JogjaCTour,2022-11-03 17:57:40+00:00,0,twittbot.net,Wisata Alam Curug Sidoharjo https://t.co/k8L67mGYH2 #JogjaCityTour | Jogja Traveling Guide
13214,Jogjaadventure1,2022-11-03 17:24:14+00:00,3,Twitter for iPhone,GUMUK PASIR JEEP ADVENTURE #malamjumat #jogja #wisatajogja #liburanjogja #ChampionsLeague #PAKvsSA https://t.co/QAZYikQc3h
13215,Jogjaadventure1,2022-11-03 16:54:23+00:00,2,Twitter for iPhone,Pacu adrenalinmu disini #jogja #gumukpasir #wisatajogja #tripjogja #liburanjogja #PAKvSA #confirmed https://t.co/eRq2GrjLRt
13216,AntonWibisono20,2022-11-03 16:18:16+00:00,0,Twitter for Android,"Ceria itu bersama
Kalo sendiri itu jomblo😁😁😁

Yuk ceriakan harimu liburan bersama @AntonWibisono20 
#wisatajogja 
#Healing 
#libur 
#familytime 
#familyfun 
#JalanCantik 
#advanture 
#jogjaistimewa https://t.co/CNV3sKPkNw"
13217,JogjaMention,2022-11-03 16:00:40+00:00,0,twittbot.net,Liburan or Butuh Mobil di #Jogja Sewa Aja di cahyatransport Lengkap Dengan Paket Wisata All-In Dengan Mobilnya | 085293030433 BB 792BD523
13218,Harian_Jogja,2022-11-03 14:57:06+00:00,1,dlvr.it,"Musim Hujan, Longsor Mengancam Area Wisata di Bantul https://t.co/bjLfIIT5ZG #beritajogja #jogja #jogjaistimewa https://t.co/UoIWWoZTzU"
13219,Pokdarwis_Gkw,2022-11-03 14:21:36+00:00,0,Twitter for Android,"#Kamwissekarnitigedongkiwo
#Pokdarwisgedongkiwo
#wisatajogja https://t.co/TyBIcHlQbS"
13220,idbcpr,2022-11-03 14:19:03+00:00,0,Awtoshare,"Jelajah Wisata Jogja -  Yuk jelajah tempat wisata Jogja ini!! - photo today by  taken at Bukit Panguk, Kediwung, Dlingo.... - https://t.co/nELXKJHczc"
13221,Guidekarimun88,2022-11-03 13:15:15+00:00,0,Twitter for Android,"Salah satu Kekayaan  pulau karimun jawa, karimun itu memiliki 27 pulau yg masing2 terumbu karangnya masih terawat dengan baik #wisatasemarang #wisatakarimunjawa #guidekarimunjawa #tourguidekarimunjawa #snorklingkarimunjawa #wisatabandung #wisatajogja #wisatapekalongan https://t.co/2ymA4O39Rv"
13222,travelxism,2022-11-03 12:53:12+00:00,0,Twitter Web App,#STIP #Travelxism #TourismSustainable #WisataJogja #Jogja #GajahWong #Mrican #Pariwisata #Indonesia
13223,jeremimartinus1,2022-11-03 12:26:06+00:00,0,Twitter for Android,"Udh nge-bookmark beberapa destinasi wisata di sekitaran Jogja, tinggal nyari temen dan waktunya aja inimah...."
13224,EmdeTravel,2022-11-03 12:00:56+00:00,0,twittbot.net,Wisata Murah Bareng EmdeTravel ! Info Paket Wisata #Karimunjawa l #Bromo l #Malang l #Jogja l Hub : 085740601194
13225,JogjaCTour,2022-11-03 11:57:45+00:00,0,twittbot.net,Wisata Alam Curug Sidoharjo https://t.co/k8L67moPsU #JogjaCityTour | Jogja Traveling Guide
13226,danieserl,2022-11-03 11:43:36+00:00,7,Twitter for Android,"@jogmfs ya begitulah adanya. makanan di Solo ga pernah fail, murah. Public transport ok, jalan mulus, fasilitas umum ok, masih teduh. Untuk tinggal better Solo, untuk wisata jogja emang lengkap destinasinya."
